time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),sunshine_duration (s),shortwave_radiation_sum (MJ/m²),weather_code (wmo code),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),surface_pressure_mean (hPa),et0_fao_evapotranspiration_sum (mm),soil_temperature_0_to_7cm_mean (°C),soil_moisture_0_to_10cm_mean (undefined)
8/29/2016,27.7,31.6,24.7,39600,19.71,55,34,85,24.9,74,4.2,969.1,4.15,29.1,NaN
8/30/2016,27.2,31.1,24.7,34564.15,15.06,61,32.9,86,24.5,97,4.9,968.4,3.25,28.5,NaN
8/31/2016,26.7,30.6,24.4,32478.99,14.37,61,32.3,86,24.2,96,4.9,968.9,3.08,28,NaN
9/1/2016,25.6,27.5,24.2,17818.56,9.48,51,29.7,87,23.1,98,10.3,969.5,2.16,26.7,NaN
9/2/2016,26.3,29,24.1,21942.3,11.81,61,30.2,84,23.2,99,11.6,969.1,2.72,26.8,NaN
9/3/2016,26.6,28.8,24.7,28980.85,11.9,53,30.3,78,22.5,98,10.1,969.6,2.88,26.7,NaN
9/4/2016,26.7,30.1,24.4,33470.38,18.77,3,29.1,69,20.3,93,12.1,971.5,4.6,26.9,NaN
9/5/2016,26.1,29.4,22.9,39523.34,19.18,51,28.8,73,20.8,60,11.7,972,4.37,26.8,NaN
9/6/2016,25.8,29.7,22.6,39912.16,20.3,3,28,70,19.7,81,11.7,972.2,4.62,26.5,NaN
9/7/2016,26.1,29.7,22.5,39633.8,20.31,3,28.5,70,20.1,95,11.4,971.4,4.62,26.6,NaN
9/8/2016,26.5,29,23.6,22846.45,11.71,3,29.7,75,21.5,99,9.8,971.8,2.98,26.6,NaN
9/9/2016,27,29.4,25.1,15115.32,11.42,51,30.4,75,22.1,100,10.8,972,3.03,26.9,NaN
9/10/2016,26.5,29.9,24.1,23900.56,12.89,53,30.3,79,22.5,100,9.8,971.1,3.12,26.8,NaN
9/11/2016,26.6,28.8,24.3,27914.18,12.89,3,30.4,76,21.9,100,8.1,970.3,3.09,26.6,NaN
9/12/2016,26.9,30.3,24.3,22174.83,10.89,61,31,77,22.4,99,7.1,970.2,2.74,26.9,NaN
9/13/2016,26,29.8,24.1,13686.04,10,61,31.2,89,23.9,100,6.2,970.7,2.25,26.6,NaN
9/14/2016,26.1,29.6,24.1,22630.55,11.28,63,31.4,89,24,97,6,970,2.45,26.8,NaN
9/15/2016,26.7,30,24.4,36240.24,15.14,53,31.9,85,23.9,84,6.5,969.2,3.21,27.3,NaN
9/16/2016,26.5,30,23.4,37807.61,14.98,61,31.9,87,24,71,5,968.9,3.15,27.5,NaN
9/17/2016,26.5,30.2,23.3,38322.34,16.05,61,31.9,86,23.9,84,4.8,968.9,3.33,27.6,NaN
9/18/2016,26.1,29,23.6,22886.58,12.28,63,31.4,87,23.7,93,4.8,970.2,2.58,27.1,NaN
9/19/2016,26.5,30.3,23.6,34292.02,16.99,63,31.9,85,23.7,89,4.2,970.1,3.56,27.7,NaN
9/20/2016,26.5,30.6,23.7,31817.26,15.65,63,32,87,24,97,4.7,969.5,3.29,27.6,NaN
9/21/2016,26.6,30.6,23.3,33729.19,15.92,61,32,86,24,93,5,970.7,3.34,27.7,NaN
9/22/2016,27.1,30.6,24.1,38475.09,19.67,61,32.2,85,24.1,72,8.4,970.4,3.99,28,NaN
9/23/2016,26.8,30.5,24.5,38357.04,17.47,63,31.8,85,23.9,99,8.3,967.9,3.64,27.8,NaN
9/24/2016,26.1,29.4,23.7,35659.67,13.3,61,30.8,87,23.7,99,8.1,966.7,2.83,27,NaN
9/25/2016,25.3,27.8,23.7,9869.37,7.23,63,30.4,92,23.7,99,5.7,968.4,1.58,26.1,NaN
9/26/2016,25.1,28.6,23.6,7708.7,7.96,63,30.1,91,23.5,99,5.1,970,1.73,25.9,NaN
9/27/2016,25.8,30.1,23.4,23174.48,12.85,55,31,90,23.8,92,5.6,970.4,2.71,26.6,NaN
9/28/2016,27.2,30.7,24.1,36527.25,17.4,3,32,80,23.4,75,6.7,969.4,3.73,27.5,NaN
9/29/2016,26.6,30.2,24.1,35159.89,16.33,53,31.6,84,23.6,90,6.8,968.8,3.5,27.5,NaN
9/30/2016,25.1,27.9,23.9,11551.69,7.4,63,30,90,23.4,95,5.5,968.7,1.65,26.2,NaN
10/1/2016,26.2,30.1,23.9,37240.98,16.03,61,31.1,86,23.6,66,7.6,970.5,3.32,27,NaN
10/2/2016,25.4,28.1,23.5,29886.55,10.97,63,30.1,89,23.3,71,6.7,972.2,2.31,26.3,NaN
10/3/2016,26.2,29.7,23.3,39186.95,16.72,51,30.5,82,22.7,61,7.9,972.1,3.54,26.9,NaN
10/4/2016,26.5,30,23.2,39600,17.6,55,31.2,82,23.1,36,6.8,971.6,3.64,27.2,NaN
10/5/2016,26.3,30.5,23.6,39600,16.83,51,30.6,83,22.9,59,8,971,3.57,27.2,NaN
10/6/2016,26.2,29.6,23.4,38588.13,15.11,53,30.7,83,22.9,94,6.7,971.7,3.19,26.9,NaN
10/7/2016,26.2,30,23.7,37412.93,12.86,61,31.1,85,23.3,84,5.5,971.7,2.73,27,NaN
10/8/2016,25.1,27.1,24,128.21,6.26,55,30.2,93,23.8,100,5.9,971.5,1.4,25.8,NaN
